source	target	prior_weight	rho	abs_rho
ABL1	JUN	1.0	0.3106132955913501	0.3106132955913501
ABL1	BCL6	-1.0	0.16718531603520842	0.16718531603520842
ABL1	TP53	1.0	0.16130431843986232	0.16130431843986232
ABL1	BAX	1.0	0.30148117962952803	0.30148117962952803
ABL1	BCL2	-1.0	0.16729762756968825	0.16729762756968825
ABL1	CCND2	1.0	-0.020678690242879733	0.020678690242879733
ABL1	CDKN1A	1.0	0.16211159268507683	0.16211159268507683
ABL1	CSF1	1.0	0.2758269274641759	0.2758269274641759
ABL1	FOXO3	1.0	0.2663109028940564	0.2663109028940564
ABL1	PIM1	1.0	0.005468990876854882	0.005468990876854882
ADNP	BECN1	1.0	0.05577362505918083	0.05577362505918083
ADNP2	HBB	1.0	0.02105127428417143	0.02105127428417143
AEBP1	APOE	1.0	0.25667730857110227	0.25667730857110227
AEBP1	CD36	1.0	0.14048953763938246	0.14048953763938246
AEBP1	TNF	1.0	-0.004483509283753201	0.004483509283753201
AEBP1	FABP4	-1.0	0.012812428311552215	0.012812428311552215
AEBP1	TFAP2A	1.0	-0.15607722591726356	0.15607722591726356
AEBP2	FABP4	-1.0	-0.0009164555815127607	0.0009164555815127607
AHR	CYP1B1	1.0	0.5301382322009675	0.5301382322009675
AHR	ALDH3A1	1.0	0.3407777534116498	0.3407777534116498
AHR	CYP1A1	1.0	0.40885586745428276	0.40885586745428276
AHR	CDKN1B	1.0	-0.1031033568742468	0.1031033568742468
AHR	CTSD	1.0	0.5112928918944342	0.5112928918944342
AHR	GHRHR	1.0	-0.035883720851060834	0.035883720851060834
AHR	TF	1.0	-0.046943281893971504	0.046943281893971504
AHR	RB1	1.0	-0.03355132570983285	0.03355132570983285
AHR	ACHE	1.0	0.12783675236363837	0.12783675236363837
AHR	XPO1	1.0	-0.18762348251542388	0.18762348251542388
AHR	CREBBP	1.0	-0.003491974118172008	0.003491974118172008
AHR	MDM2	1.0	-0.13986621721066414	0.13986621721066414
AHR	CD40	1.0	0.008451152131712327	0.008451152131712327
AHR	ABCB1	1.0	0.04756014714963244	0.04756014714963244
AHR	MYC	1.0	-0.14806951996478881	0.14806951996478881
AHR	HSPB1	-1.0	0.21630960088584195	0.21630960088584195
AHR	ARNT	1.0	-0.08848727307489758	0.08848727307489758
AHR	BAX	1.0	-0.009129727747459564	0.009129727747459564
AHR	TNF	1.0	-0.029708582602079394	0.029708582602079394
AHR	STAR	1.0	-0.1497251649619911	0.1497251649619911
AHR	POLK	1.0	0.13784785463330654	0.13784785463330654
AHR	AHRR	1.0	0.3015248465708729	0.3015248465708729
AHR	BRCA1	-1.0	-0.17242580209064415	0.17242580209064415
AHR	SMARCA4	1.0	-0.37602706578573536	0.37602706578573536
AHR	GCG	1.0	0.015927308823045678	0.015927308823045678
AHR	ALB	1.0	-0.027971738865565362	0.027971738865565362
AHR	GSTM1	1.0	-0.005920772254462505	0.005920772254462505
AHR	SERPINE1	1.0	0.3719461178249865	0.3719461178249865
AHR	PTGS2	1.0	0.5267695743938636	0.5267695743938636
AHR	CDH13	-1.0	0.265590563291504	0.265590563291504
AHR	SIM1	1.0	0.0716366020347939	0.0716366020347939
AHR	IL6	1.0	0.397748954938838	0.397748954938838
AHR	TGFB1	-1.0	0.0751631511458934	0.0751631511458934
AHR	LTBP1	-1.0	0.23128178792823528	0.23128178792823528
AHR	MMP1	1.0	0.39135139442586975	0.39135139442586975
AHR	CDKN2A	1.0	-0.018310313819626448	0.018310313819626448
AHR	ATM	1.0	-0.12136370558220554	0.12136370558220554
AHR	TNFRSF11A	1.0	0.30433548546801725	0.30433548546801725
AHR	ESR2	1.0	-0.13836373166876567	0.13836373166876567
AHR	ESR1	1.0	0.12520839198747624	0.12520839198747624
AHR	PON1	1.0	0.07009845806814209	0.07009845806814209
AHR	FASLG	1.0	0.0655825161155667	0.0655825161155667
AHR	BTK	1.0	-0.251574685245746	0.251574685245746
AHR	CD2	1.0	-0.09276211764237978	0.09276211764237978
AHR	NFE2L2	1.0	0.49494542298672345	0.49494542298672345
AHR	SDHB	1.0	0.05402745424194391	0.05402745424194391
AHR	CA3	-1.0	0.0343894500660683	0.0343894500660683
AHR	EREG	1.0	0.4315324457420629	0.4315324457420629
AHR	NRIP1	1.0	0.2538553117246578	0.2538553117246578
AHR	INSM1	1.0	-0.19388304281810315	0.19388304281810315
AHR	CAD	1.0	-0.2564700478314063	0.2564700478314063
AHR	GUCY1A1	1.0	0.00326254921240928	0.00326254921240928
AHR	SNAI2	1.0	0.3315761158304011	0.3315761158304011
AHR	FST	1.0	0.3574095291608416	0.3574095291608416
AHR	CDKN2B	1.0	0.22023455701238737	0.22023455701238737
AHR	TP53	1.0	-0.14101713909840005	0.14101713909840005
AHR	AIP	1.0	-0.13967992842523091	0.13967992842523091
AHR	VEGFA	-1.0	0.3132512156791696	0.3132512156791696
AHR	CBR1	1.0	0.36245554613747477	0.36245554613747477
AHR	FGFR1	1.0	-0.021567280914386852	0.021567280914386852
AHR	L1CAM	1.0	0.15737886498680273	0.15737886498680273
AHR	CXCL8	1.0	0.5197084806320473	0.5197084806320473
AHR	PDLIM7	1.0	0.25174903308806873	0.25174903308806873
AHR	IGFBP1	1.0	0.35737908723931594	0.35737908723931594
AHR	PPIG	1.0	-0.1156284126369086	0.1156284126369086
AHR	EGLN1	1.0	0.16089136763456316	0.16089136763456316
AHR	THBS1	1.0	0.5178100473890985	0.5178100473890985
AHR	APAF1	1.0	-0.0901973532162428	0.0901973532162428
AHR	CRYAB	1.0	0.1795525805250179	0.1795525805250179
AHR	HSP90AB1	1.0	-0.10844628648245874	0.10844628648245874
AHR	SMOC2	1.0	-0.020915645990741652	0.020915645990741652
AHR	FSCN1	1.0	0.17205981117339833	0.17205981117339833
AHR	FGF9	1.0	-0.1142634337354891	0.1142634337354891
AHR	PHB2	1.0	-0.26583674048804745	0.26583674048804745
AHR	TH	1.0	0.16946222920400458	0.16946222920400458
AHR	BDNF	-1.0	0.35439812422847816	0.35439812422847816
AHR	PER1	-1.0	-0.10704157608571396	0.10704157608571396
AHR	AGR2	1.0	0.31570562376291544	0.31570562376291544
AHR	CD36	1.0	0.2555592866083517	0.2555592866083517
AHR	ABCC4	1.0	0.07273058124024609	0.07273058124024609
AHR	RFC1	1.0	-0.14240298646624383	0.14240298646624383
AHR	ABCG2	1.0	0.44564728059192216	0.44564728059192216
AHR	CAT	1.0	0.08330807237720975	0.08330807237720975
AHR	SOD1	1.0	-0.10647187372962597	0.10647187372962597
AHR	CYP19A1	1.0	0.22109388236454272	0.22109388236454272
AHR	SOS1	1.0	-0.027617703835893324	0.027617703835893324
AHR	IL17A	1.0	-0.06324993405634168	0.06324993405634168
AHR	WIF1	1.0	-0.031152332698954985	0.031152332698954985
AHR	NQO1	-1.0	0.48763280476431775	0.48763280476431775
AHR	PPARGC1B	1.0	-0.20041289236039814	0.20041289236039814
AHR	MFSD2A	1.0	-0.011057376466510012	0.011057376466510012
AHR	SULT1E1	1.0	0.2369700538277102	0.2369700538277102
AHR	FLG	1.0	0.2460289939190548	0.2460289939190548
AHR	SPP1	1.0	0.1326995649274748	0.1326995649274748
AHR	FSHR	1.0	-0.05588730206983917	0.05588730206983917
AHR	DPEP1	1.0	-0.07596430793802031	0.07596430793802031
AHR	CD55	-1.0	0.4440184930961922	0.4440184930961922
AHR	CCNG2	1.0	-0.02317739096065195	0.02317739096065195
AHR	NAT1	1.0	0.14880644327332418	0.14880644327332418
AHR	APOA1	1.0	-0.133959748023594	0.133959748023594
AHR	ABCA4	1.0	0.20021970756832494	0.20021970756832494
AHR	ABCB6	1.0	0.09172255001074618	0.09172255001074618
AHR	NFIC	1.0	0.25196261903539546	0.25196261903539546
AHR	STC2	1.0	0.3129943982358019	0.3129943982358019
AHR	GCM1	1.0	0.024740999502816007	0.024740999502816007
AHR	IL1B	1.0	0.358032790429352	0.358032790429352
AHR	NCF4	1.0	-0.08661017449629967	0.08661017449629967
AHR	NR5A2	1.0	0.1930707829206665	0.1930707829206665
AHR	JUP	1.0	0.2023416748103476	0.2023416748103476
AHR	MT2A	1.0	0.3902107168882562	0.3902107168882562
AHR	CTSG	1.0	-0.06825666106743614	0.06825666106743614
AHR	LHB	1.0	0.09846385040825424	0.09846385040825424
AHR	JUN	1.0	0.29793768338534776	0.29793768338534776
AHR	SRSF3	1.0	-0.2512663649408171	0.2512663649408171
AHR	IL10	1.0	-0.02876749805145828	0.02876749805145828
AHR	CCND1	1.0	0.36112742882191223	0.36112742882191223
AHR	CDKN1A	1.0	0.23640815939898777	0.23640815939898777
AHR	IL23A	1.0	-0.05048257644802926	0.05048257644802926
AHR	YY1	1.0	-0.01188832466286827	0.01188832466286827
AHR	PAH	1.0	-0.021206683372254422	0.021206683372254422
AHR	RHOA	1.0	0.030880734420305624	0.030880734420305624
AHR	FGF21	1.0	0.025482828494252145	0.025482828494252145
AHR	GNRH1	1.0	-0.12612390054498263	0.12612390054498263
AHR	HSD17B8	1.0	-0.07258320422370414	0.07258320422370414
AHR	IGF1	1.0	-0.01283048650934636	0.01283048650934636
AHR	KISS1	1.0	0.2684619592345109	0.2684619592345109
AHR	STS	1.0	0.09971000511592779	0.09971000511592779
AHR	TAC3	1.0	-0.1478678148607189	0.1478678148607189
AHR	CD19	-1.0	-0.17593248212574097	0.17593248212574097
AHR	PAX5	1.0	-0.2765157258392511	0.2765157258392511
AHR	CYP1A2	1.0	0.15924958636954922	0.15924958636954922
AHR	RNASE2	1.0	-0.04841239445192892	0.04841239445192892
AHR	ISL1	1.0	0.05591885026764937	0.05591885026764937
AHR	CDX2	1.0	0.1048222075403066	0.1048222075403066
AHR	APP	1.0	0.3647045985932116	0.3647045985932116
AHR	VIT	1.0	0.24534039702606733	0.24534039702606733
AHR	FOS	1.0	0.27800996102613973	0.27800996102613973
AHR	CA9	-1.0	0.2632820928745865	0.2632820928745865
AHR	CYP2B6	1.0	0.14555587100740813	0.14555587100740813
AHR	IL13	1.0	-0.07220556507109617	0.07220556507109617
AHR	PCNA	1.0	-0.23291313451354695	0.23291313451354695
AHR	RFC3	1.0	-0.24930024865414308	0.24930024865414308
AHR	AFMID	1.0	-0.26221390303066566	0.26221390303066566
AHR	TDO2	1.0	0.2588859072157321	0.2588859072157321
AHR	CSF2	1.0	0.39789347956174964	0.39789347956174964
AHR	IL4	1.0	0.001287456482326523	0.001287456482326523
AHR	IL12B	-1.0	0.12032940300299715	0.12032940300299715
AHR	TNFSF13B	1.0	0.14533915808910625	0.14533915808910625
AHR	IL21	1.0	-0.011032657622835753	0.011032657622835753
AHR	CXCL13	1.0	-0.04856888407689042	0.04856888407689042
AHR	CCL1	1.0	-0.08677143407926739	0.08677143407926739
AHR	IL22	1.0	-0.024205606421182642	0.024205606421182642
AHR	ABCC3	1.0	0.5342003771740251	0.5342003771740251
AHR	AREG	1.0	0.47161980009978505	0.47161980009978505
AHR	NR1I3	1.0	-0.044099947672579055	0.044099947672579055
AHR	HRK	1.0	-0.1456699515245892	0.1456699515245892
AHR	IFNG	1.0	-0.1838017268852879	0.1838017268852879
AHR	CYP2C8	1.0	-0.006516423112880793	0.006516423112880793
AHR	MMP2	-1.0	0.248908800402881	0.248908800402881
AHR	MMP9	1.0	0.023275195204737073	0.023275195204737073
AHR	ABCC2	1.0	0.2522337708638383	0.2522337708638383
AHR	SLCO2B1	1.0	0.12633716758227825	0.12633716758227825
AHR	ABCC5	1.0	-0.06707301861595989	0.06707301861595989
AHR	CDH1	1.0	0.2942121000456812	0.2942121000456812
AHR	GATA3	-1.0	0.0965387295668706	0.0965387295668706
AHR	SLC2A1	1.0	0.3724408669451428	0.3724408669451428
AHR	TGFB2	-1.0	0.40120210101986864	0.40120210101986864
AHR	SLCO1B1	-1.0	0.13865931412123278	0.13865931412123278
AHR	SLC35A2	1.0	0.38030869033676395	0.38030869033676395
AHR	GH1	1.0	-0.2669833662620006	0.2669833662620006
AHR	PAEP	1.0	0.23742088614632048	0.23742088614632048
AHR	PRL	1.0	-0.15948700771990973	0.15948700771990973
AHR	SAA1	-1.0	0.3332372625866762	0.3332372625866762
AHR	FOXP3	-1.0	-0.16664956341423218	0.16664956341423218
AHR	KNG1	-1.0	-0.06301214114049648	0.06301214114049648
AHR	LPL	1.0	-0.044477377292795786	0.044477377292795786
AHR	SERPINB2	1.0	0.39705228665732517	0.39705228665732517
AHR	RORC	-1.0	0.1592949386736427	0.1592949386736427
AHR	CCL2	1.0	0.26690985373589904	0.26690985373589904
AHR	TFDP2	1.0	-0.18235889938097044	0.18235889938097044
AHR	UBE2L3	1.0	0.03335496098187153	0.03335496098187153
AHR	PRDM1	1.0	0.21731756545541212	0.21731756545541212
AHR	TBX21	-1.0	-0.22311414004897234	0.22311414004897234
AHR	IDO1	1.0	0.2903605729697656	0.2903605729697656
AHR	IRF3	1.0	0.1013814917387768	0.1013814917387768
AHR	NCF1	1.0	-0.09581328526209974	0.09581328526209974
AHR	SLC7A5	1.0	0.13363254454831713	0.13363254454831713
AHRR	AHR	-1.0	0.3015248465708729	0.3015248465708729
AHRR	MYC	1.0	-0.1823129570223154	0.1823129570223154
AHRR	CYP1A2	1.0	-0.09202583856029545	0.09202583856029545
AHRR	CYP1A1	1.0	0.0824528965699867	0.0824528965699867
AHRR	ARNT	-1.0	0.18972488303162519	0.18972488303162519
AIP	AHR	1.0	-0.13967992842523091	0.13967992842523091
AIP	ESR1	-1.0	-0.008969704381399869	0.008969704381399869
AIP	GREB1	-1.0	0.10559861330976261	0.10559861330976261
AIP	NFKB2	-1.0	0.08013310726148196	0.08013310726148196
AIP	RSF1	-1.0	0.2112032122919187	0.2112032122919187
AIP	TFF1	-1.0	0.01872465218876206	0.01872465218876206
AIRE	CREBBP	1.0	0.13238892518844644	0.13238892518844644
AIRE	FOS	1.0	-0.03033847715403071	0.03033847715403071
AIRE	TG	1.0	0.08365327883058235	0.08365327883058235
AIRE	INS	1.0	0.0030753646981120184	0.0030753646981120184
AIRE	MUC6	1.0	0.07487843227859113	0.07487843227859113
AIRE	CSTB	1.0	-0.12446504302782971	0.12446504302782971
AIRE	PIAS1	1.0	0.12306314072566094	0.12306314072566094
AIRE	TLR3	1.0	-0.09559590099323276	0.09559590099323276
AIRE	TLR8	1.0	0.14779547950503308	0.14779547950503308
AIRE	CD28	1.0	0.07710692241821064	0.07710692241821064
AIRE	IL2RA	1.0	0.1383155204925848	0.1383155204925848
AIRE	TSPOAP1	1.0	0.20925749057094942	0.20925749057094942
AIRE	F11	1.0	0.053184114900827834	0.053184114900827834
AIRE	ICA1	-1.0	-0.023600529515003226	0.023600529515003226
AIRE	BMP2	1.0	0.003501960606199978	0.003501960606199978
AIRE	NFKBIA	1.0	0.07605740007941363	0.07605740007941363
AIRE	CXCL8	1.0	-0.07308399743742479	0.07308399743742479
AIRE	CHRNA1	1.0	0.11084447082567159	0.11084447082567159
AIRE	IFNB1	1.0	0.05885383830274313	0.05885383830274313
AIRE	TSHR	1.0	0.1636777726842908	0.1636777726842908
AIRE	RAC1	1.0	-0.07483854092280097	0.07483854092280097
AIRE	CYP2A13	1.0	0.005730534891754446	0.005730534891754446
AIRE	COL2A1	1.0	0.11697753035203765	0.11697753035203765
AKNA	CD40LG	1.0	0.2103899288322902	0.2103899288322902
AKNA	CD40	1.0	0.0820618853741073	0.0820618853741073
ALX1	CREBBP	1.0	0.017637177967611745	0.017637177967611745
ALX1	OGA	1.0	-0.06407406198294768	0.06407406198294768
ALX1	PRL	-1.0	0.044247820128632674	0.044247820128632674
ALX1	TRAF4	1.0	-0.028242373707002666	0.028242373707002666
ALX3	SST	1.0	0.11950549877180462	0.11950549877180462
ALX3	INS	1.0	0.06159610454643021	0.06159610454643021
ALX4	NCAM1	-1.0	0.36209138661906415	0.36209138661906415
ANKRD1	NPPA	-1.0	-0.09558160331896544	0.09558160331896544
APBB1	GMPS	-1.0	0.033114289128670524	0.033114289128670524
APBB1	CLU	-1.0	0.14180895606671778	0.14180895606671778
APEX1	CD19	1.0	0.07392550695706504	0.07392550695706504
APEX1	ACTB	1.0	-0.013210221291639346	0.013210221291639346
APEX1	OSGEP	1.0	0.4564057692885164	0.4564057692885164
APEX1	REN	1.0	-0.12014843209804192	0.12014843209804192
APEX1	NQO1	1.0	-0.21416472185285612	0.21416472185285612
APEX1	BLK	1.0	0.011759234766296143	0.011759234766296143
APEX1	SLC5A5	1.0	0.02660181031673029	0.02660181031673029
APEX1	PTH	-1.0	-0.04554646705624497	0.04554646705624497
APEX1	CA2	1.0	-0.16518303372865414	0.16518303372865414
APEX1	HHEX	1.0	0.14810473933960636	0.14810473933960636
APEX1	ABCB1	1.0	-0.11213647066216505	0.11213647066216505
APEX1	HAP1	1.0	0.037853449483635025	0.037853449483635025
APEX1	MNT	1.0	0.10159605560591353	0.10159605560591353
APEX1	GAL	1.0	0.01255200252825441	0.01255200252825441
APEX1	CXCL8	1.0	-0.27749996083605877	0.27749996083605877
APEX1	LIG1	1.0	0.296249618342916	0.296249618342916
APEX1	LIG3	1.0	0.287481204148066	0.287481204148066
APEX1	OGG1	1.0	0.24199664247187266	0.24199664247187266
APEX1	POLD1	1.0	0.24782829083345434	0.24782829083345434
APEX1	XRCC1	1.0	0.26813486450366786	0.26813486450366786
APEX1	PTEN	1.0	0.06148516261008674	0.06148516261008674
APEX1	TNF	1.0	-0.11167932937228815	0.11167932937228815
APEX1	ROS1	1.0	-0.1786511731247585	0.1786511731247585
APEX1	GFRA1	1.0	-0.041620284436426305	0.041620284436426305
APEX1	GDNF	1.0	-0.058643419625576725	0.058643419625576725
APEX1	IL6	1.0	-0.3084849364718804	0.3084849364718804
APEX1	SOCS3	1.0	-0.2190944541277824	0.2190944541277824
APEX1	BRCA1	1.0	0.3152883976942122	0.3152883976942122
APEX1	APOD	1.0	-0.10880422829941913	0.10880422829941913
APEX1	CYP11B2	-1.0	-0.006966376627866668	0.006966376627866668
APEX1	CDKN1A	1.0	-0.12670985474184326	0.12670985474184326
APEX1	GHRHR	1.0	0.0629528084772728	0.0629528084772728
APEX1	TRPV6	1.0	-0.15543467011419682	0.15543467011419682
APEX1	HIRA	1.0	0.33829875011468946	0.33829875011468946
APEX1	MGMT	1.0	0.05616545787920521	0.05616545787920521
APEX1	MPG	1.0	-0.12352900009882223	0.12352900009882223
APEX1	POLB	1.0	0.19442312165186135	0.19442312165186135
APEX1	TG	1.0	-0.04379305030039807	0.04379305030039807
APEX1	CCL2	1.0	-0.1232719716147937	0.1232719716147937
APEX1	NFKB1	1.0	0.05543287589879525	0.05543287589879525
APEX1	RELA	1.0	0.001768010875869496	0.001768010875869496
AR	PRKACA	1.0	0.24318335400753913	0.24318335400753913
AR	KLK3	1.0	-0.060812671095566304	0.060812671095566304
AR	ARR3	1.0	0.0325965657593431	0.0325965657593431
AR	TGFB1I1	1.0	0.2829222350451383	0.2829222350451383
AR	ACOT11	1.0	-0.09363938202393218	0.09363938202393218
AR	NCOA4	1.0	0.06511208653494982	0.06511208653494982
AR	STAR	1.0	0.03627722279684351	0.03627722279684351
AR	DNM1L	1.0	0.08974511107444307	0.08974511107444307
AR	SRC	1.0	0.026330086532718254	0.026330086532718254
AR	MYC	1.0	-0.23484315069201728	0.23484315069201728
AR	CDKN1A	1.0	0.06022692852429324	0.06022692852429324
AR	PIAS1	1.0	-0.00025607769076815373	0.00025607769076815373
AR	LCP1	1.0	-0.048916569320428066	0.048916569320428066
AR	SP1	1.0	-0.00120537810241926	0.00120537810241926
AR	IL6	1.0	0.2452514389738945	0.2452514389738945
AR	ARHGDIA	1.0	0.18261639116092473	0.18261639116092473
AR	CREBBP	1.0	0.11244349944091407	0.11244349944091407
AR	MME	1.0	0.17453947820258497	0.17453947820258497
AR	HSPA9	1.0	0.028706665561561227	0.028706665561561227
AR	NR3C1	1.0	0.18228489655076013	0.18228489655076013
AR	ACHE	1.0	0.06504619196294562	0.06504619196294562
AR	TF	1.0	0.1365232296991256	0.1365232296991256
AR	AXIN1	1.0	-0.1269239706548106	0.1269239706548106
AR	RET	1.0	0.15776011913469226	0.15776011913469226
AR	SMAD3	-1.0	0.1602088186502178	0.1602088186502178
AR	KAT2B	1.0	0.14970894529982315	0.14970894529982315
AR	CYP19A1	-1.0	0.19464563426186693	0.19464563426186693
AR	TP53	1.0	-0.05576009797822229	0.05576009797822229
AR	JUN	1.0	0.21997639020027465	0.21997639020027465
AR	CGA	-1.0	0.08522972992998092	0.08522972992998092
AR	LHB	-1.0	-0.024683375050789966	0.024683375050789966
AR	SF1	1.0	-0.012511240364984768	0.012511240364984768
AR	BCL2	1.0	-0.004461353231225976	0.004461353231225976
AR	FGF2	1.0	0.27259560644520053	0.27259560644520053
AR	CEACAM1	1.0	-0.16748928736390276	0.16748928736390276
AR	PLAU	-1.0	0.09276418379965351	0.09276418379965351
AR	PCSK1	1.0	0.16399394120348146	0.16399394120348146
AR	CD82	1.0	0.12724795998628652	0.12724795998628652
AR	CHRM5	1.0	0.028484119317945943	0.028484119317945943
AR	KAT5	1.0	-0.01014219335403023	0.01014219335403023
AR	GSTP1	1.0	-0.13454409316200827	0.13454409316200827
AR	PTEN	1.0	-0.029845130392561904	0.029845130392561904
AR	AKT1	1.0	0.2323240041907235	0.2323240041907235
AR	PIK3R1	1.0	0.11582915343331622	0.11582915343331622
AR	RARA	1.0	0.23563040395276016	0.23563040395276016
AR	NR0B1	1.0	0.23721510161078005	0.23721510161078005
AR	FOXN1	1.0	-0.08118125373917907	0.08118125373917907
AR	FGF8	1.0	-0.13948097146619512	0.13948097146619512
AR	TYRP1	1.0	0.2562442847747363	0.2562442847747363
AR	PA2G4	1.0	-0.04786645736697133	0.04786645736697133
AR	RPL3	1.0	-0.15517095907361722	0.15517095907361722
AR	PECR	1.0	0.04580208874874317	0.04580208874874317
AR	ENO2	1.0	0.1504078866591098	0.1504078866591098
AR	TXN	1.0	0.10385916088758088	0.10385916088758088
AR	FASLG	1.0	0.030430445153815443	0.030430445153815443
AR	CYP11A1	1.0	0.07935359596486026	0.07935359596486026
AR	FOLH1	1.0	0.17102837390798278	0.17102837390798278
AR	ERCC3	1.0	0.07039409560453389	0.07039409560453389
AR	APPL1	1.0	0.04144530496467804	0.04144530496467804
AR	GTF2F1	1.0	0.04894334681171167	0.04894334681171167
AR	PTGER2	1.0	0.18560382266368516	0.18560382266368516
AR	CYP11B1	1.0	-0.013125383476387587	0.013125383476387587
AR	CYP11B2	1.0	0.006882108092207751	0.006882108092207751
AR	PRKCG	1.0	-0.07689297527512186	0.07689297527512186
AR	RACK1	1.0	-0.0916966265702079	0.0916966265702079
AR	PIM1	1.0	-0.18742616451553032	0.18742616451553032
AR	GHRHR	1.0	0.04521218388880122	0.04521218388880122
AR	JAK2	1.0	0.12829718564247894	0.12829718564247894
AR	SULT1A1	1.0	0.008654882729559301	0.008654882729559301
AR	NFKB1	-1.0	-0.04109464034166707	0.04109464034166707
AR	MAPK1	1.0	0.17309189074264045	0.17309189074264045
AR	EGF	1.0	0.35489410716843645	0.35489410716843645
AR	NCOA2	-1.0	0.018130899296953256	0.018130899296953256
AR	VCAM1	1.0	0.33964117457095305	0.33964117457095305
AR	UXT	1.0	-0.04827958188960465	0.04827958188960465
AR	ESR2	1.0	-0.12136688004295315	0.12136688004295315
AR	LATS2	1.0	0.23054346623953828	0.23054346623953828
AR	SCAP	1.0	0.07384435887183817	0.07384435887183817
AR	NGF	1.0	0.24083232703138488	0.24083232703138488
AR	HSD17B1	1.0	0.029450784599003434	0.029450784599003434
AR	IL18	1.0	-0.06253647557872992	0.06253647557872992
AR	ZBTB16	1.0	0.028024998525206974	0.028024998525206974
AR	POMC	1.0	0.0513705308090666	0.0513705308090666
AR	ABCA1	1.0	0.10780646777326329	0.10780646777326329
AR	FSHB	1.0	-0.010516242132685713	0.010516242132685713
AR	F2R	1.0	0.28806787138823736	0.28806787138823736
AR	MDM2	1.0	-0.03867556703552762	0.03867556703552762
AR	HEY1	1.0	0.1561969817523391	0.1561969817523391
AR	CFLAR	1.0	-0.0019383203155970378	0.0019383203155970378
AR	FKBP5	1.0	-0.11008680808846154	0.11008680808846154
AR	ERBB2	1.0	0.07661961062432447	0.07661961062432447
AR	SMARCC1	1.0	-0.07515846571746393	0.07515846571746393
AR	FCER1G	1.0	0.08341960927213032	0.08341960927213032
AR	CASP2	1.0	-0.0924078781881921	0.0924078781881921
AR	ABCC4	1.0	0.20780452544875652	0.20780452544875652
AR	DHCR24	1.0	0.10365265122651066	0.10365265122651066
AR	GUCY1A1	1.0	0.12120566591491394	0.12120566591491394
AR	KLK2	1.0	-0.012181759734657733	0.012181759734657733
AR	KRT8	1.0	-0.06039646890015482	0.06039646890015482
AR	NF2	1.0	0.19209697203696904	0.19209697203696904
AR	KDM1A	1.0	-0.07588551927503387	0.07588551927503387
AR	MAK	1.0	-0.06903329365100216	0.06903329365100216
AR	TGFB1	1.0	0.19868065303610397	0.19868065303610397
AR	PMEPA1	1.0	0.12757379557411644	0.12757379557411644
AR	SIN3A	1.0	-0.009254600815156337	0.009254600815156337
AR	SERPINB5	-1.0	-0.13864891954150668	0.13864891954150668
AR	PTGS2	-1.0	0.14296012026841284	0.14296012026841284
AR	CARM1	1.0	0.014443314912518858	0.014443314912518858
AR	PARK7	1.0	0.1611397604396431	0.1611397604396431
AR	TH	1.0	-0.0796044356992994	0.0796044356992994
AR	NCOR1	1.0	0.03872086199383568	0.03872086199383568
AR	SMARCA1	1.0	0.25745198026496147	0.25745198026496147
AR	ADM	1.0	0.13071027392721135	0.13071027392721135
AR	CRH	-1.0	0.08069129001717532	0.08069129001717532
AR	WNT1	1.0	-0.017578505622358624	0.017578505622358624
AR	PMAIP1	1.0	-0.05971790969724419	0.05971790969724419
AR	SARM1	1.0	0.09676261394532969	0.09676261394532969
AR	GREB1	1.0	0.08566138304848808	0.08566138304848808
AR	NRIP1	1.0	0.08169362077978094	0.08169362077978094
AR	CALM1	1.0	0.08778368179475066	0.08778368179475066
AR	CYP7B1	-1.0	0.1477986066069234	0.1477986066069234
AR	SMC3	1.0	-0.08638211445734843	0.08638211445734843
AR	LCN8	1.0	-0.09236801724985924	0.09236801724985924
AR	RCHY1	1.0	0.02193861272889935	0.02193861272889935
AR	VPS52	1.0	0.07379902139878043	0.07379902139878043
AR	PHB1	1.0	0.10210156530357012	0.10210156530357012
AR	ADRA1D	1.0	0.24306889959360675	0.24306889959360675
AR	GC	1.0	0.02771789470668057	0.02771789470668057
AR	ADORA1	1.0	0.29060471175951286	0.29060471175951286
AR	APP	1.0	0.242501960832397	0.242501960832397
AR	GRP	1.0	0.024039463865369853	0.024039463865369853
AR	NCOA3	1.0	-0.013439343305167344	0.013439343305167344
AR	PSAP	1.0	0.19829792526767218	0.19829792526767218
AR	NKX3-1	1.0	0.24860936995329105	0.24860936995329105
AR	GRK3	1.0	-0.08783417031113695	0.08783417031113695
AR	MYO5A	1.0	0.25487280505571286	0.25487280505571286
AR	MET	-1.0	0.04338489497878869	0.04338489497878869
AR	PEG10	1.0	0.12514582691283632	0.12514582691283632
AR	UBC	1.0	0.1786967980466937	0.1786967980466937
AR	SLC2A1	1.0	0.05968564652771839	0.05968564652771839
AR	MED1	1.0	0.014725772978693472	0.014725772978693472
AR	SPDEF	1.0	-0.016761348247629388	0.016761348247629388
AR	ETV1	1.0	0.2591819074760874	0.2591819074760874
AR	CDKN1B	1.0	-0.06935904640900524	0.06935904640900524
AR	GAPDH	1.0	0.22305910613257904	0.22305910613257904
AR	AKR1B1	1.0	0.1344871879700681	0.1344871879700681
AR	CXCL8	1.0	0.11657166047916198	0.11657166047916198
AR	CHRM1	-1.0	0.08099454696044488	0.08099454696044488
AR	TMEM270	-1.0	-0.0226820379899397	0.0226820379899397
